EmployeeID,FirstName,LastName,Gender,Age,MaritalStatus,Education,Department,JobTitle,JobLevel,ManagerID,Location,WorkArrangement,HireDate,TerminationDate,EmploymentStatus,TerminationType,TerminationReason,CurrentSalary,YearsAtCompany
EMP00923,Charles,Costa,Male,43,Married,High School,Customer Success,Director of Customer Success,Director,EMP01301,"Austin, TX",Hybrid,11-10-25,,Active,,,173500,0.79
EMP00924,Leilani,Kim,Female,35,Married,Associate's Degree,Engineering,Senior Software Engineer,Senior,EMP00638,"Austin, TX",Hybrid,20-06-26,,Active,,,129500,0.1
EMP00925,Mia,Singh,Female,29,Married,High School,Product,Associate Product Manager,Entry-Level,EMP00566,"San Francisco, CA",Onsite,28-12-25,,Active,,,65000,0.58
EMP00926,Charles,Osei,Male,27,Married,High School,Sales, Enterprise Account Executive ,Staff,EMP00326,Remote,Remote,01-05-24,,Active,,,189500,2.24
EMP00927,Zainab,Adams,Female,24,Single,Bachelor's Degree,Customer Success,Customer Success Manager,Mid-Level,EMP00763,"Austin, TX",Onsite,26-12-22,30-09-23,Terminated,Voluntary,Relocation,89000,0.76
EMP00928,James,Lopez,Male,28,Single,Associate's Degree,People,Principal People Partner,Staff,EMP01401,"San Francisco, CA",Hybrid,07-07-24,04-03-26,Terminated,Voluntary,Personal Reasons,176000,1.66
EMP00929,Ahmed,Kim,Male,31,Single,Bachelor's Degree,Engineering,Senior Software Engineer,Senior,EMP01307,"New York, NY",Hybrid,21-08-25,,Active,,,150500,0.93
EMP00930,Emily,Gonzalez,Female,23,Married,Bachelor's Degree,Finance,Finance Business Partner,Staff,EMP01629,"New York, NY",Onsite,21-03-23,,Active,,,148500,3.35
EMP00931,Melissa,White,Female,27,Single,Master's Degree,Customer Success,Strategic CSM,Staff,EMP00587,"Austin, TX",Hybrid,17-05-25,,Active,,,167500,1.2
EMP00932,William,Moore,Male,24,Single,High School,Sales,Account Executive,Mid-Level,EMP01363,Remote,Remote,30-08-25,,Active,,,83000,0.91
EMP00933,Benjamin,Mensah,Male,21,Married,Master's Degree,Engineering,Software Engineer I,Entry-Level,EMP00811,"Denver, CO",Hybrid,10-11-24,,Active,,,69000,1.71
EMP00934,Jun,Adams,Male,35,Married,Bachelor's Degree,Engineering,Engineering Manager,Manager,EMP00565,"New York, NY",Onsite,11-01-26,,Active,,,158500,0.54
EMP00935,Jamie,Young,Non-binary,21,Divorced,Bachelor's Degree,Sales, Senior Account Executive ,Senior,EMP01299,"Austin, TX",Onsite,22-10-23,,Active,,,94500,2.77
EMP00936,Kwame,Smith,Male,29,Divorced,Master's Degree,Customer Success,Customer Success Manager,Mid-Level,EMP00654,"New York, NY",Hybrid,09-06-23,12-06-23,Terminated,Voluntary,Career Growth,74000,0.01
EMP00937,Nathan,King,Male,22,Married,Associate's Degree,Engineering,Software Engineer I,Entry-Level,EMP00994,Remote,Remote,09-12-25,,Active,,,76000,0.63
EMP00938,William,Roberts,Male,24,Single,Bachelor's Degree,Sales,Account Executive,Mid-Level,EMP01471,"San Francisco, CA",Onsite,24-05-25,30-03-26,Terminated,Voluntary,Career Growth,94000,0.85
EMP00939,Mason,Walker,Male,42,Married,Bachelor's Degree,Marketing,VP of Marketing,VP,EMP01180,"San Francisco, CA",Onsite,05-11-25,,Active,,,240500,0.73
EMP00940,Arjun,Khan,Male,27,Single,Master's Degree,Marketing,Marketing Specialist,Mid-Level,EMP00435,"Austin, TX",Hybrid,17-02-25,23-02-25,Terminated,Voluntary,Work-Life Balance,85500,0.02
EMP00941,Noah,Wright,Male,29,Married,Bachelor's Degree,Finance,Financial Analyst II,Mid-Level,EMP00153,Remote,Remote,09-07-24,,Active,,,116000,2.05
EMP00942,Alexander,Nelson,Male,36,Married,PhD,Product,Senior Product Manager,Senior,,"Austin, TX",Hybrid,17-03-26,,Active,,,118500,0.36
EMP00943,Amit,Hill,Male,40,Married,PhD,Product,Group Product Manager,Manager,EMP01569,Remote,Remote,24-02-26,05-05-26,Terminated,Voluntary,Better Opportunity Elsewhere,152500,0.19
EMP00944,Anjali,Dubois,Female,37,Single,Bachelor's Degree,Customer Success,Customer Success Manager,Mid-Level,EMP01593,"San Francisco, CA",Hybrid,21-11-25,,Active,,,85000,0.68
EMP00945,Michael,Nilsson,Male,30,Single,Associate's Degree,Design,Product Designer,Mid-Level,EMP01361,"Denver, CO",Hybrid,19-08-24,20-07-24,Terminated,Voluntary,Return to School,106500,0.6
EMP00946,Melissa,Johnson,Female,41,Married,Bachelor's Degree,Engineering,Director of Engineering,Director,EMP01285,"Chicago, IL",Hybrid,27-08-25,,Active,,,210500,0.92
EMP00947,Megan,King,Female,28,Single,Master's Degree,Engineering,Senior Software Engineer,Senior,EMP01307,"Austin, TX",Onsite,07-12-24,,Active,,,165500,1.64
EMP00948,Amy,Campbell,Female,22,Divorced,High School,Design,Junior Product Designer,Entry-Level,EMP01726,"New York, NY",Hybrid,23-08-23,16-07-24,Terminated,Involuntary,Policy Violation,67500,0.9
EMP00949,Mei,Walker,Female,26,Married,Master's Degree,Engineering,Software Engineer I,Entry-Level,EMP00770,"San Francisco, CA",Hybrid,09-05-26,,Active,,,64500,0.22
EMP00950,Mason,Davis,Male,22,Married,Master's Degree,Product,Product Manager,Mid-Level,EMP00694,"Austin, TX",Hybrid,07-01-24,,Active,,,123000,2.55
EMP00951,William,Thomas,Male,28,Divorced,Master's Degree,Engineering,Software Engineer II,Mid-Level,EMP00303,Remote,Remote,13-06-26,,Active,,,121500,0.12
EMP00952,Mark,Ali,Male,27,Married,Master's Degree,Engineering,Software Engineer II,Mid-Level,EMP01143,"Austin, TX",Onsite,11-03-25,16-03-25,Terminated,Voluntary,Better Opportunity Elsewhere,121500,0.01
EMP00953,Ethan,Flores,Male,32,Single,Bachelor's Degree,Sales,Senior Sales Manager,Senior Manager,,"Chicago, IL",Hybrid,14-04-24,,Active,,,190000,2.29
EMP00954,Aaliyah,Lee,Female,21,Single,Bachelor's Degree,Sales,Sales Development Rep,Entry-Level,EMP01122,"San Francisco, CA",Hybrid,19-06-25,,Active,,,77500,1.11
EMP00955,Carmen,Kim,Female,41,Married,Master's Degree,Customer Success,Senior CSM,Senior,EMP00594,"Austin, TX",Hybrid,11-04-26,,Active,,,131000,0.3
EMP00956,Fatima,Abara,Female,21,Married,Master's Degree,Engineering,Software Engineer II,Mid-Level,EMP01682,"Chicago, IL",Hybrid,13-12-25,,Active,,,95500,0.62
EMP00957,Kwame,Flores,Male,32,Married,PhD,Engineering,Staff Engineer,Staff,EMP01542,"Denver, CO",Hybrid,14-02-26,,Active,,,193000,0.45
EMP00958,Amara,Thomas,Female,35,Divorced,PhD,Sales,Senior Account Executive,Senior,EMP00647,"San Francisco, CA",Hybrid,13-10-25,,Active,,,103500,0.79
EMP00959,Miguel,Nguyen,Male,26,Single,Bachelor's Degree,Sales,Sales Development Rep,Entry-Level,EMP01174,"New York, NY",Onsite,01-11-25,,Active,,,80000,0.74
EMP00960,Hiroshi,Mitchell,Male,25,Single,Bachelor's Degree,Sales,Account Executive,Mid-Level,EMP00507,"San Francisco, CA",Hybrid,08-04-26,,Active,,,87500,0.3
EMP00961,Samuel,Costa,Male,21,Single,Bachelor's Degree,Product,Associate Product Manager,Entry-Level,EMP01620,Remote,Remote,12-07-24,16-11-24,Terminated,Involuntary,Performance,64000,0.35
EMP00962,Zainab,Lewis,Female,36,Married,Master's Degree,People,People Team Lead,Manager,EMP00174,"San Francisco, CA",Hybrid,19-05-25,,Active,,,135000,1.19
EMP00963,Luis,Lewis,Male,23,Single,Bachelor's Degree,Product,Group Product Manager,Manager,EMP00212,"San Francisco, CA",Hybrid,12-05-24,02-03-25,Terminated,Voluntary,Compensation,178500,0.8
EMP00964,Sofia,Moore,Female,28,Single,Master's Degree,Sales,Account Executive,Mid-Level,EMP01131,Remote,Remote,08-07-26,,Active,,,89500,0.05
EMP00965,Mia,Mensah,Female,27,Married,Bachelor's Degree,Customer Success,Customer Success Manager,Mid-Level,EMP01088,"Austin, TX",Hybrid,08-06-26,,Active,,,86000,0.14
EMP00966,Divya,Martin,Female,32,Single,Bachelor's Degree,Sales,Account Executive,Mid-Level,EMP01551,"San Francisco, CA",Onsite,29-01-23,16-04-26,Terminated,Voluntary,Compensation,94000,3.21
EMP00967,Charles,Ahmed,Male,24,Married,Bachelor's Degree,Product,Senior Product Manager,Senior,EMP01169,"San Francisco, CA",Hybrid,21-11-25,04-07-26,Terminated,Voluntary,Work-Life Balance,150000,0.62
EMP00968,Hannah,Santos,Female,25,Married,Bachelor's Degree,Design,Product Designer,Mid-Level,EMP00773,Remote,Remote,13-06-26,,Active,,,90000,0.12
EMP00969,Rachel,Mitchell,Female,29,Single,Bachelor's Degree,Customer Success,Customer Success Manager,Mid-Level,EMP01744,Remote,Remote,12-03-24,05-04-25,Terminated,Voluntary,Return to School,77000,1.07
EMP00970,Justin,Wang,Male,28,Single,Bachelor's Degree,Engineering,Software Engineer II,Mid-Level,EMP01232,"Chicago, IL",Onsite,29-07-25,,Active,,,103500,1
EMP00971,Matthew,Muller,Male,21,Divorced,Bachelor's Degree,Engineering,Software Engineer I,Entry-Level,EMP01226,"New York, NY",Hybrid,16-05-26,,Active,,,83500,0.2
EMP00972,Benjamin,Okafor,Male,29,Single,High School,Product,Principal Product Manager,Staff,EMP01101,"Chicago, IL",Onsite,01-01-23,,Active,,,192500,3.57
EMP00973,Brian,Rossi,Male,30,Single,Master's Degree,Marketing,Marketing Coordinator,Entry-Level,EMP01013,"New York, NY",Hybrid,13-11-25,,Active,,,69000,0.7
EMP00974,Maria,Ramirez,Female,31,Single,Master's Degree,Engineering,Senior Software Engineer,Senior,EMP00036,"San Francisco, CA",Hybrid,26-09-24,03-03-26,Terminated,Involuntary,Performance,146500,1.43
EMP00975,Elizabeth,Young,Female,33,Single,Bachelor's Degree,Executive,Business Operations Director,Director,EMP00101,Remote,Remote,07-06-26,,Active,,,309500,0.14
EMP00976,Samuel,Silva,Male,31,Married,Master's Degree,Sales,Account Executive,Mid-Level,EMP00080,"Austin, TX",Hybrid,26-07-26,,Active,,,96500,0.01
EMP00977,Ngozi,Hernandez,Female,22,Single,Bachelor's Degree,Legal,Corporate Counsel,Senior,EMP00814,"San Francisco, CA",Hybrid,05-06-26,,Active,,,148500,0.15
EMP00978,Victoria,Levi,Female,45,Divorced,Bachelor's Degree,Finance,VP of Finance,VP,EMP00666,Remote,Remote,08-04-25,,Active,,,378500,1.3
EMP00979,Mason,Khan,Male,35,Single,Bachelor's Degree,Sales,Enterprise Account Executive,Staff,EMP00236,"Chicago, IL",Onsite,25-04-26,,Active,,,185500,0.26
EMP00980,Michelle,Levi,Female,32,Divorced,Bachelor's Degree,Engineering,Software Engineer II,Mid-Level,EMP01232,"Austin, TX",Hybrid,27-03-26,,Active,,,89000,0.34
EMP00981,Emily,Campbell,Female,21,Married,Master's Degree,Engineering,Software Engineer I,Entry-Level,EMP00176,"Austin, TX",Hybrid,14-10-24,14-09-24,Terminated,Voluntary,Relocation,90000,0.41
EMP00982,Kimberly,Martinez,Female,38,Married,High School,Engineering,Engineering Manager,Manager,EMP00422,"New York, NY",Hybrid,23-03-26,,Active,,,150000,0.35
EMP00983,Samuel,Andersson,Male,31,Married,Associate's Degree,Customer Success,Customer Success Manager,Mid-Level,EMP00528,"New York, NY",Hybrid,30-01-23,,Active,,,97500,3.49
EMP00984,Fatima,Anderson,Female,21,Single,High School,Engineering,Software Engineer I,Entry-Level,EMP00547,"New York, NY",Hybrid,13-08-25,20-12-25,Terminated,Voluntary,Better Opportunity Elsewhere,73500,0.35
EMP00985,Charles,Davis,Male,36,Married,Bachelor's Degree,Product,Group Product Manager,Manager,EMP01569,"San Francisco, CA",Hybrid,15-06-24,,Active,,,145500,2.12
EMP00986,Grace,Muller,Female,21,Single,Master's Degree,Sales,Sales Manager,Manager,EMP01283,Remote,Remote,23-12-23,25-11-24,Terminated,Voluntary,Relocation,139500,0.93
EMP00987,Chidi,Abara,Male,31,Single,High School,People,VP of People,VP,EMP01180,"San Francisco, CA",Hybrid,17-06-23,20-06-25,Terminated,Voluntary,Work-Life Balance,259500,2.01
EMP00988,Victoria,Sanchez,Female,43,Married,Bachelor's Degree,Engineering,Senior Engineering Manager,Senior Manager,EMP01175,"New York, NY",Hybrid,15-11-25,,Active,,,211000,0.7
EMP00989,Ahmed,Nilsson,Male,33,Single,Bachelor's Degree,Engineering,Engineering Manager,Manager,EMP00279,"New York, NY",Hybrid,20-11-24,,Active,,,174500,1.68
EMP00990,Femi,Rossi,Male,22,Married,Bachelor's Degree,Engineering, Software Engineer I ,Entry-Level,EMP00182,"Austin, TX",Onsite,18-12-25,,Active,,,69500,0.61
EMP00991,Megan,Martin,Female,25,Single,Bachelor's Degree,People,HR Coordinator,Entry-Level,EMP01482,"San Francisco, CA",Onsite,18-05-23,,Active,,,78000,3.2
EMP00992,Christopher,Perez,Male,28,Married,High School,Customer Success,Senior CSM,Senior,EMP00585,Remote,Remote,02-10-24,23-02-25,Terminated,Voluntary,Career Growth,111000,0.39
EMP00993,Emily,Adams,Female,28,Divorced,Bachelor's Degree,Engineering,Senior Software Engineer,Senior,EMP00744,Remote,Remote,04-06-25,,Active,,,142000,1.15
EMP00994,Megan,Cohen,Female,29,Married,Bachelor's Degree,Engineering,Software Engineer II,Mid-Level,EMP01424,"Austin, TX",Onsite,01-02-26,,Active,,,98500,0.48
EMP00995,Amy,Sharma,Female,21,Married,Bachelor's Degree,Engineering,Software Engineer II,Mid-Level,EMP01051,Remote,Remote,04-10-24,,Active,,,114000,1.81
EMP00996,Jose,Anderson,Male,32,Married,Bachelor's Degree,Engineering,Software Engineer II,Mid-Level,EMP00064,"San Francisco, CA",Hybrid,18-09-25,,Active,,,107000,0.86
EMP00997,Michelle,Clark,Female,,Divorced,Bachelor's Degree,Finance,Senior Financial Analyst,Senior,EMP00930,"Denver, CO",Hybrid,05-05-26,,Active,,,107000,0.23
EMP00998,Hannah,Dubois,Female,21,Single,Bachelor's Degree,Customer Success,Support Associate,Entry-Level,EMP01018,"Austin, TX",Hybrid,19-09-25,,Active,,,51000,0.85
EMP00999,Jennifer,Diallo,Female,22,Married,Bachelor's Degree,Sales,Account Executive,Mid-Level,EMP00300,Remote,Remote,15-06-24,19-03-25,Terminated,Voluntary,Work-Life Balance,74500,0.76
EMP01000,Alexander,Lopez,Male,27,Single,Bachelor's Degree,Marketing,Marketing Specialist,Mid-Level,EMP01505,"Austin, TX",Hybrid,28-11-22,29-07-23,Terminated,Voluntary,Work-Life Balance,93500,0.67
EMP01001,Omar,Osei,Male,28,Single,Bachelor's Degree,Engineering,Senior Software Engineer,Senior,EMP00756,"Denver, CO",Hybrid,08-04-26,,Active,,,160000,0.3
EMP01002,Andrew,Khan,Male,21,Single,Bachelor's Degree,Customer Success,Support Associate,Entry-Level,EMP01546,Remote,Remote,20-11-22,08-07-23,Terminated,Voluntary,Career Growth,64500,0.63
EMP01003,Charles,Davis,Male,27,Single,Bachelor's Degree,Marketing,Senior Marketing Specialist,Senior,EMP00358,"Austin, TX",Onsite,17-04-26,,Active,,,121000,0.28
EMP01004,David,Ahmed,Male,26,Married,Bachelor's Degree,Product,Senior Product Manager,Senior,EMP00972,"New York, NY",Hybrid,01-06-25,,Active,,,157500,1.16
EMP01005,John,Taylor,Male,32,Divorced,Bachelor's Degree,Customer Success,Customer Success Manager,Mid-Level,EMP00506,"Austin, TX",Onsite,12-06-26,,Active,,,90000,0.13
EMP01006,Zainab,Osei,Female,25,Married,Master's Degree,Engineering,Software Engineer I,Entry-Level,EMP01544,"Chicago, IL",Onsite,26-02-26,,Active,,,69500,0.42
EMP01007,Megan,Wang,Female,34,Married,Bachelor's Degree,Engineering,Software Engineer II,Mid-Level,EMP01476,"San Francisco, CA",Hybrid,19-07-26,,Active,,,111000,0.02
EMP01008,Mia,Ahmed,Female,24,Single,Bachelor's Degree,Engineering,Software Engineer II,Mid-Level,EMP01481,"Denver, CO",Hybrid,15-11-24,29-10-25,Terminated,Involuntary,Policy Violation,118000,0.95
EMP01009,Andrew,Andersson,Male,37,Single,Bachelor's Degree,Sales,Senior Sales Manager,Senior Manager,EMP00380,Remote,Remote,09-01-26,,Active,,,182000,0.55
EMP01010,Liam,Davis,Male,26,Single,Bachelor's Degree,Customer Success,Support Associate,Entry-Level,EMP01735,"San Francisco, CA",Onsite,07-01-25,19-06-25,Terminated,Voluntary,Better Opportunity Elsewhere,68000,0.45
EMP01011,Jamie,Schmidt,Non-binary,32,Married,Bachelor's Degree,Finance,Senior Financial Analyst,Senior,EMP00045,"Austin, TX",Onsite,02-04-25,,Active,,,125000,1.32
EMP01012,Jordan,Ali,Non-binary,27,Single,PhD,Sales,Sales Development Rep,Entry-Level,EMP01685,"Chicago, IL",Onsite,29-09-25,13-12-25,Terminated,Voluntary,Return to School,65000,0.21
EMP01013,Jennifer,Flores,Female,23,Married,Master's Degree,Marketing,Marketing Specialist,Mid-Level,EMP01103,Remote,Remote,09-04-26,,Active,,,79000,0.3
EMP01014,Chioma,Williams,Female,26,Divorced,Master's Degree,Marketing,Senior Marketing Specialist,Senior,EMP00259,Remote,Remote,10-07-26,,Active,,,129500,0.05
EMP01015,Anthony,Patel,Male,25,Married,Master's Degree,Engineering,Software Engineer II,Mid-Level,EMP00743,"Austin, TX",Hybrid,02-01-26,,Active,,,107500,0.57
EMP01016,Fatima,Allen,Female,33,Married,Bachelor's Degree,Sales,Account Executive,Mid-Level,EMP01049,"New York, NY",Hybrid,19-02-25,,Active,,,93500,1.43
EMP01017,Arjun,Smith,Male,21,Married,High School,Engineering,Software Engineer I,Entry-Level,EMP01664,Remote,Remote,11-02-25,,Active,,,82000,1.46
EMP01018,Kenji,Ramirez,Male,24,Single,Bachelor's Degree,Customer Success,Customer Success Manager,Mid-Level,EMP00230,Remote,Remote,13-12-25,,Active,,,79500,0.62
EMP01019,Ana,Dubois,Female,33,Single,Bachelor's Degree,Finance,Senior Financial Analyst,Senior,EMP00045,"Denver, CO",Hybrid,10-06-24,21-09-25,Terminated,Voluntary,Relocation,136000,1.28
EMP01020,Kevin,Martinez,Male,30,Married,Bachelor's Degree,Engineering,Software Engineer II,Mid-Level,EMP01423,"San Francisco, CA",Hybrid,14-11-23,,Active,,,98500,2.7
EMP01021,John,Garcia,Male,40,Married,Master's Degree,Customer Success,Senior CS Manager,Senior Manager,EMP00600,"San Francisco, CA",Hybrid,18-11-24,16-02-26,Terminated,Voluntary,Better Opportunity Elsewhere,171500,1.25
EMP01022,Thomas,Singh,Male,30,Married,Master's Degree,Sales,Senior Account Executive,Senior,EMP00881,"Austin, TX",Hybrid,19-09-24,,Active,,,144000,1.85
EMP01023,Arjun,Hall,Male,22,Single,Bachelor's Degree,Sales,Account Executive,Mid-Level,EMP01443,Remote,Remote,22-09-24,01-10-24,Terminated,Voluntary,Career Growth,96500,0.02
EMP01024,Elizabeth,Rodriguez,Female,21,Married,Bachelor's Degree,Design,Junior Product Designer,Entry-Level,EMP00589,"Austin, TX",Onsite,09-06-24,07-11-24,Terminated,Voluntary,Compensation,68000,0.41
EMP01025,Robert,Ferrari,Male,32,Single,Bachelor's Degree,Product,Product Manager,Mid-Level,EMP01499,"Denver, CO",Hybrid,25-02-23,01-03-24,Terminated,Involuntary,Policy Violation,118500,1.01
EMP01026,Wei,Davis,Male,36,Single,Master's Degree,Engineering,Staff Engineer,Staff,EMP01679,"Denver, CO",Hybrid,07-11-22,27-04-23,Terminated,Voluntary,Return to School,225000,0.47
EMP01027,Amit,Rodriguez,Male,21,Single,Master's Degree,Engineering,Software Engineer II,Mid-Level,EMP01321,"San Francisco, CA",Hybrid,03-07-26,,Active,,,103500,0.07
EMP01028,Robert,Okafor,Male,39,Single,Associate's Degree,Engineering,Engineering Manager,Manager,EMP01528,"San Francisco, CA",Onsite,20-02-25,24-04-25,Terminated,Voluntary,Work-Life Balance,169000,0.17
EMP01029,Kofi,Jones,Male,33,Single,High School,Sales,Account Executive,Mid-Level,EMP01224,"Chicago, IL",Hybrid,06-12-24,,Active,,,89500,1.64
EMP01030,Emma,Torres,Female,35,Single,Bachelor's Degree,Engineering,Engineering Manager,Manager,EMP01409,"New York, NY",Onsite,27-11-25,,Active,,,152000,0.67
EMP01031,Lucas,Chen,Male,26,Married,Bachelor's Degree,Marketing,Marketing Coordinator,Entry-Level,EMP01425,"San Francisco, CA",Hybrid,21-05-24,01-03-25,Terminated,Voluntary,Career Growth,63000,0.78
EMP01032,Amanda,White,Female,40,Married,Bachelor's Degree,Sales,Sales Manager,Manager,EMP01536,"New York, NY",Hybrid,02-06-26,,Active,,,153500,0.15
EMP01033,Taylor,Moore,Non-binary,24,Married,PhD,Customer Success,Customer Success Manager,Mid-Level,EMP01167,Remote,Remote,06-02-26,,Active,,,77500,0.47
EMP01034,Rebecca,Wang,Female,37,Married,Associate's Degree,Design,Product Designer,Mid-Level,EMP00266,Remote,Remote,03-08-23,,Active,,,105500,2.98
EMP01035,Kofi,Mitchell,Male,32,Divorced,Bachelor's Degree,Sales,Account Executive,Mid-Level,EMP00604,"Chicago, IL",Onsite,16-02-25,,Active,,,108500,1.44
EMP01036,Mark,Carter,Male,29,Single,High School,Finance,Financial Analyst II,Mid-Level,EMP00437,Remote,Remote,08-04-26,12-05-26,Terminated,Voluntary,Personal Reasons,84000,0.09
EMP01037,Melissa,Khan,Female,46,Single,Bachelor's Degree,Engineering,Chief Technology Officer,C-Suite,EMP01180,"Denver, CO",Hybrid,02-06-26,,Active,,,323000,0.15
EMP01038,William,Carter,Male,29,Married,Master's Degree,Engineering,Software Engineer II,Mid-Level,EMP00805,"Denver, CO",Hybrid,17-04-25,,Active,,,107500,1.28
EMP01039,Elizabeth,Carter,Female,21,Single,Bachelor's Degree,Customer Success,Support Associate,Entry-Level,EMP00513,Remote,Remote,09-08-25,,Active,,,60500,0.97
EMP01040,Zainab,Hernandez,Female,39,Married,High School,Engineering,Senior Software Engineer,Senior,EMP00340,"New York, NY",Onsite,12-02-24,,Active,,,128000,2.46
EMP01041,Victoria,Ferrari,Female,32,Married,High School,Engineering,Software Engineer II,Mid-Level,EMP00265,"Austin, TX",Hybrid,03-07-26,,Active,,,93000,0.07
EMP01042,Yuki,Moore,Female,,Divorced,Bachelor's Degree,Product,Senior Product Manager,Senior,EMP00383,Remote,Remote,11-06-24,,Active,,,135500,2.13
EMP01043,Leilani,Hall,Female,30,Divorced,PhD,Engineering,Senior Software Engineer,Senior,EMP00542,Remote,Remote,01-06-26,,Active,,,145000,0.16
EMP01044,Femi,Thomas,Male,25,Divorced,Bachelor's Degree,Sales,Account Executive,Mid-Level,EMP01253,"New York, NY",Onsite,23-10-25,27-10-25,Terminated,Involuntary,Role Elimination / Restructuring,87000,0.01
EMP01045,Olivia,Thompson,Female,35,Single,Bachelor's Degree,Engineering,Senior Engineering Manager,Senior Manager,EMP00346,Remote,Remote,13-08-25,,Active,,,185500,0.96
EMP01046,Amy,Rossi,Female,30,Married,Bachelor's Degree,People,HR Generalist,Mid-Level,EMP00525,"San Francisco, CA",Hybrid,15-05-25,,Active,,,80000,1.2
EMP01047,Adrian,Patel,Male,22,Single,Bachelor's Degree,Customer Success,Support Associate,Entry-Level,,"San Francisco, CA",Onsite,26-06-24,21-01-26,Terminated,Involuntary,Budget Reduction,58500,1.57
EMP01048,Amara,Levi,Female,32,Married,Master's Degree,Customer Success,Strategic CSM,Staff,EMP00730,"Denver, CO",Hybrid,05-03-24,16-02-26,Terminated,Voluntary,Career Growth,153500,1.95
EMP01049,Lucia,Taylor,Female,32,Married,Bachelor's Degree,Sales,Senior Account Executive,Senior,EMP00979,"San Francisco, CA",Hybrid,21-05-24,,Active,,,122000,2.18
EMP01050,Anjali,Lewis,Female,24,Single,Bachelor's Degree,Marketing,Marketing Specialist,Mid-Level,EMP00435,"Chicago, IL",Onsite,17-04-24,25-09-25,Terminated,Voluntary,Return to School,90500,1.44
EMP01051,Anjali,Smith,Female,34,Married,Master's Degree,Engineering,Senior Software Engineer,Senior,EMP00636,"Austin, TX",Hybrid,25-02-26,,Active,,,150500,0.42
EMP01052,Mark,Williams,Male,24,Single,High School,Marketing,Marketing Coordinator,Entry-Level,EMP01582,"Austin, TX",Onsite,23-11-24,14-07-25,Terminated,Voluntary,Relocation,67500,0.64
EMP01053,Aaliyah,Hill,Female,21,Single,Master's Degree,Customer Success,Customer Success Manager,Mid-Level,EMP01624,"Denver, CO",Hybrid,24-03-23,29-05-24,Terminated,Voluntary,Work-Life Balance,86500,1.18
EMP01054,Priya,Ali,Female,35,Divorced,Bachelor's Degree,Customer Success,Senior CS Manager,Senior Manager,EMP00600,"Denver, CO",Onsite,25-07-26,,Active,,,146000,0.01
EMP01055,Hannah,Ferrari,Female,30,Single,Bachelor's Degree,Sales,Sales Development Rep,Entry-Level,EMP00011,"Austin, TX",Hybrid,06-05-26,,Active,,,72000,0.23
EMP01056,Kofi,Singh,Male,23,Single,Master's Degree,Engineering,Software Engineer II,Mid-Level,EMP00539,Remote,Remote,28-06-26,,Active,,,124500,0.08
EMP01057,Sione,Rossi,Male,39,Single,Master's Degree,Design,Design Manager,Manager,EMP01446,"Denver, CO",Hybrid,21-07-26,,Active,,,166500,0.02
EMP01058,Amanda,Carter,Female,41,Married,Bachelor's Degree,Customer Success,Director of Customer Success,Director,EMP01328,"Austin, TX",Hybrid,22-03-24,24-04-24,Terminated,Voluntary,Work-Life Balance,179500,0.09
EMP01059,Sione,Robinson,Male,26,Single,High School,Engineering,Software Engineer II,Mid-Level,EMP01704,"San Francisco, CA",Hybrid,11-01-25,02-07-26,Terminated,Voluntary,Compensation,113500,1.47
EMP01060,Samuel,Young,Male,,Single,Bachelor's Degree,Customer Success,Customer Success Manager,Mid-Level,EMP00368,Remote,Remote,18-01-26,,Active,,,69500,0.52
EMP01061,Nicole,Ahmed,Female,24,Divorced,Bachelor's Degree,Engineering,Senior Software Engineer,Senior,EMP00328,"New York, NY",Hybrid,04-11-25,,Active,,,137000,0.73
EMP01062,Nathan,Hall,Male,37,Single,Bachelor's Degree,Engineering,VP of Engineering,VP,EMP01037,"Austin, TX",Hybrid,03-02-24,13-04-26,Terminated,Voluntary,Personal Reasons,272500,2.19
EMP01063,Jason,Martin,Male,35,Single,Master's Degree,Engineering,Engineering Manager,Manager,EMP00910,"Austin, TX",Hybrid,13-03-26,,Active,,,173500,0.38
EMP01064,Liam,Scott,Male,35,Married,High School,Engineering,Software Engineer II,Mid-Level,EMP01130,"New York, NY",Hybrid,23-06-24,10-06-26,Terminated,Voluntary,Return to School,68500,1.96
EMP01065,Jason,Harris,Male,27,Married,Bachelor's Degree,Sales, Account Executive ,Mid-Level,EMP00173,"San Francisco, CA",Hybrid,09-06-24,28-06-24,Terminated,Voluntary,Work-Life Balance,95500,0.05
EMP01066,Rachel,Anderson,Female,28,Married,Bachelor's Degree,Engineering,Software Engineer II,Mid-Level,EMP01467,"Chicago, IL",Onsite,21-06-25,,Active,,,110500,1.1
EMP01067,Ethan,Jones,Male,31,Single,Bachelor's Degree,Legal,Senior Counsel,Staff,EMP01465,Remote,Remote,06-08-25,,Active,,,193000,0.97
EMP01068,Daniel,Wang,Male,31,Divorced,Master's Degree,Sales,Senior Account Executive,Senior,EMP01529,"San Francisco, CA",Hybrid,26-07-25,,Active,,,146000,1
EMP01069,Laura,Costa,Female,28,Divorced,Bachelor's Degree,Engineering,Senior Software Engineer,Senior,EMP01330,Remote,Remote,30-08-23,15-12-24,Terminated,Voluntary,Work-Life Balance,159000,1.3
EMP01070,Angela,Williams,Female,50,Single,Bachelor's Degree,Customer Success,VP of Customer Success,VP,EMP00759,Remote,Remote,28-04-26,06-05-26,Terminated,Voluntary,Compensation,307500,0.02
